,doi,Publication Date,Title,Authors,Abstract
87,10.20944/preprints202402.0284.v1,5 February 2024,Delivery of Therapeutics Using Bacteriophage Vectors,"Srividhya Venkataraman, Mehdi Shahgolzari, Afagh Yavari, Kathleen Hefferon","Bacteriophages are viruses obligately infecting bacteria. They constitute the most numerous categories of biological forms populating our biosphere and are highly diverse and capable of infecting almost all bacteria. Phages make use of their host cell molecular machinery to express their own genes as they lack the ability to independently reproduce themselves. The inimitable characteristics of bacteriophages have enabled them to become propitious tools in biotechnology and genetic engineering. Phages show no tropism for mammalian cells but however, can be easily modified to present targeting ligands on their surface as coat protein fusions without any negative impacts on phage structure. These displayed ligands thereupon guide the recognition, interaction, and internalization of the phage into cells wherein efficiency of transfection is directly influenced by the copy number of the ligands used for targeting. Engineered phages are more efficacious for transgene delivery and gene expression in cancer cells when compared to other non-viral gene transfer strategies and are therefore being employed in developing cancer vaccines. The high level of stability as well as resistance of bacteriophages to various environmental conditions have enabled the development of virus-like particles (VLPs) capable of successful deliverance of several therapeutic drug cargos into tumors by selective targeting. Phage display technology has been used in therapy of Alzheimer’s disease and drug delivery into the brain. Exogenous peptides fused into the coat protein of phages enables the display of these peptides on the phage surface to generate combinatorial phage that facilitates their rapid separation using their ability to bind to a specific molecular target. Phage therapy has been shown to be safe in clinical settings when compared to antibiotics as it shows no adverse anaphylaxis nor adverse effects such as the emergence of multi-drug resistant bacteria.  This review provides intriguing details of the use of natural and engineered phages in the therapy of diseases such as cancer, bacterial infections, bovine mastitis and dementia in addition to the use of CRISPR-Cas9 technology in generating genetically engineered phages. Further, the use of phage display technology in generating monoclonal antibodies against various human diseases is elucidated."
88,10.20944/preprints202402.0258.v1,5 February 2024,Exploring Natural Compounds as Potential MAO-B Inhibitors for Parkinson's Disease Treatment: Insights from Docking Simulations and Toxicity Predictions,Ivan Vito Ferrari,
89,10.20944/preprints202402.0232.v1,5 February 2024,Exploring Natural Compounds for Alzheimer's Disease: Virtual Screening and Docking Study with KIBRA Protein,Ivan Vito Ferrari,
90,10.20944/preprints202402.0190.v1,5 February 2024,Effect of a Gluten Free Diet in Whole Gut Transit Time in Celiac Disease (CD) and Non-gluten Celiac Sensitivity (NGCS) Patients. A Study Using the Wireless Motility Capsule (WMC),"Orestes Cobos-Quevedo, Gildardo Alfonso Hernandez, Xaira Jimena Rivera-Gutiérrez, Peter Grube-Pagola, Jose Maria Remes-Troche","Background: This study explores the impact of a gluten-free diet (GFD) on regional gastrointestinal (GI) transit times in individuals with celiac disease (CD) and non-celiac gluten sensitivity (NGCS). While a GFD is established for managing CD and wheat allergy, its effects on NGCS remain controversial due to inconclusive evidence. Methods: Utilizing a wireless motility and pH capsule (WMC) to assess regional and whole gut transit, newly diagnosed CD (n=12) and NGCS (n=12) patients underwent baseline evaluations, including measurements of gastric, small bowel, and colonic transit times. Results: At baseline conditions, individuals diagnosed with CD exhibited prolonged colonic and intestinal transit times when compared to those with NGCS (p&lt;0.05). Following a 4-week GFD, CD patients experienced significant reductions in both intestinal and colonic transit times, along with enhanced small intestine contractility. NGCS individuals showed improvements in intestinal transit time and contractility with a GFD, although the colon exhibited no discernible effect. The GFD did not significantly impact intragastric, intestinal, or colonic pH. Conclusions: This study, employing WMC for the first time, provides novel insights into the positive effects of a GFD on intestinal and colonic transit, as well as contractility, in CD patients, and to a lesser extent, in those with NGCS."
91,10.20944/preprints202402.0204.v1,5 February 2024,Current Knowledge of Enterococcal Endocarditis: A Disease Lurking in Plain Sight to Health Provider,Francesco Nappi,"Enterococcus faecalis is a bacterial pathogen that can cause opportunistic infections. Studies indicate that initial biofilm formation plays a crucial regulatory role in these infections, as well as in colonising and maintaining the gastrointestinal tract as a commensal member of the microbiome of most land animals. It has long been thought that vegetation of endocarditis resulting from bacterial attachment to the endocardial endothelium requires some pre-existing tissue damage, and in animal models of experimental endocarditis, mechanical valve damage is typically induced by cardiac catheterisation preceding infection. This section reviews historical and contemporary animal model studies that demonstrate E. faecalis ability to colonise the undamaged endovascular endothelial surface directly and produce robust microcolony biofilms encapsulated within a bacterially derived extracellular matrix. This report reviews both previous and current animal model studies demonstrating the resilient capacity of E. faecalis to colonise the undamaged endovascular endothelial surface directly and produce robust microcolony biofilms encapsulated in a bacterially derived extracellular matrix. The article also considers the morphological similarities when these biofilms develop on different host sites, for example when E. faecalis colonises the gastrointestinal epithelium as a commensal member of the common vertebrate microbiome, lurking in plain sight and transmitting systemic infection. These phenotypes may enable the organism to survive as an unrecognised infection in asymptomatic subjects, providing an infectious resource for subsequent clinical process of endocarditis."
92,10.20944/preprints202402.0183.v1,4 February 2024,Susceptibility of Mediterranean Buffalo after Experimental Infection with Lumpy Skin Disease Virus.,"Elisabetta Di Felice, Chiara Pinoni, Emanuela Rossi, Giorgia Amatori, Elisa Mancuso, Federica Iapaolo, Angela Taraschi, Giovanni Di Teodoro, Guido Di Donato, Gaetano Federico Ronchi, Maria Teresa Mercante, Mauro Di Ventura, Daniela Morelli, Federica Monaco","Lumpy skin disease (LSD) is a viral disease of cattle and water buffalo characterized by cutaneous nodules, biphasic fever and lymphadenitis. LSD is endemic in Africa and Middle East but in recent years has spread in different Asian countries. Drop of animal productions, vaccination campaign, surveillance costs and trade restrictions have significant impact on the economy of affected countries. The disease is well characterized in cattle while little is known in buffaloes and no experimental studies have been conducted in this species. Six buffaloes and two cattle were inoculated with an Albanian LSD virus (LSDV) field strain. Over a period of 42 days animals were clinically monitored and sampled for serological and virological analysis. Only two buffaloes showed clinical sign, fever, skin nodules and lymphadenitis. All samples tested in real time PCR (blood, swabs, biopsies and organ) gave negative results. Three buffaloes seroconverted at day 39 and 42 post-inoculation, detected by ELISA, but all sera were negative in serum neutralization test. Cattle showed more severe clinical signs. Moreover, viraemia and virus shedding were proven by positive PCR results and antibodies were detected by both ELISA and serum neutralization test. These findings demonstrated the limited susceptibility of buffaloes compared to cattle once experimental infected with LSDV. Further studies are needed to investigate the epidemiological role of the buffaloes."
93,10.20944/preprints202402.0091.v1,2 February 2024,Simvastatin-Mediated Nrf2 Activation Induces Fetal Hemoglobin and Antioxidant Enzyme Expression to Ameliorate the Phenotype of Sickle Cell Disease,"Caixia Xi, Chitra Palani, Mayuko Takezaki, Huidong Shi, Anatolij Horuzsko, Betty Pace, Xingguo Zhu","Sickle cell disease (SCD) is a pathophysiological condition of chronic hemolysis, oxidative stress, and elevated inflammation. The transcription factor Nrf2 is a master regulator of oxidative stress. Here we reported that the FDA-approved, oral agent simvastatin, an inhibitor of hydroxymethyl-glutaryl coenzyme A reductase, significantly activates the expression of Nrf2 and antioxidant enzymes. Simvastatin also induces fetal hemoglobin expression in SCD patient erythroid progenitors and a transgenic mouse model. Simvastatin alleviates SCD symptoms by decreasing hemoglobin S sickling, oxidative stress, and inflammation stress in erythroblasts. Particularly, simvastatin increases cellular levels of cystine, the precursor for the biosynthesis of antioxidant reduced glutathione and decreases the iron content in SCD mouse spleen and liver tissues. Mechanistic studies suggest that simvastatin suppresses the expression of critical histone methyltransferase, Enhancer of zeste homolog 2 to reduce both global and gene-specific histone H3 lysine 27 trimethylation. These chromatin structural changes promote the assembly of transcription complexes to fetal γ-globin and antioxidant genes regulatory regions, in an antioxidative response element-dependent manner. In summary, our findings suggest that simvastatin activates fetal hemoglobin and antioxidant protein expression and modulates iron and cystine/reduced glutathione levels to improve the phenotype of SCD and represents a therapeutic strategy for further development."
94,10.20944/preprints202402.0069.v1,1 February 2024,Survival and Neurological Outcomes Following Corpectomy for Spinal Metastatic Disease: A Single Institutional Experience,"AJ Chowdhury, Nahom Teferi, Sarah J Lee, Juan Vivanco-Suarez, David Chenoweth, Connor P Littlefield, Michael Petronek, John M Buatti, Jennifer Noeller, Patrick W Hitchon","Background: The incidence of spinal metastatic disease has risen with improved cancer survivorship. Separation surgery, the current standard surgical treatment, does not fully address spinal deformity. Advances in operative management warrant reevaluating maximal tumor resection and anterior column reconstruction with corpectomy.Methods: An IRB-approved retrospective single-center review of 63 patients was performed. Demographics, tumor characteristics, clinical and radiographic data, treatments, and neurological and survival outcomes were analyzed.Results: The mean age at presentation was 63.5 ± 9.6 years (range, 37-84 years) and 28 patients (44.4%) were female. Functional outcomes, measured by KPS, RAND-36 survey scores and Oswestry Disability Index all improved postoperatively (pre- vs postop: 70 to 80 (p=0.0056), 26.5 to 46.4 (p=0.0081), and 28.9 to 16.9 (p=0.0613), respectively). Spinal alignment also improved, with Cobb angle measurements showing a reduction in spinal kyphosis from -5 to 0 (p=0.021). Nine patients (14.5%) had non-fatal postoperative complications. The median OS for this cohort was 14.4 months (range, 0.6-145.0 months) with median follow-up time of 15.5 months.Conclusion: In oligometastatic spinal disease patients with good functional status, corpectomy for decompression of neural elements, deformity correction, and spinal stabilization is associated with improvements in pain and functional outcomes without overwhelming morbidity."
95,10.20944/preprints202401.2222.v1,31 January 2024,Proton Pump Inhibitors in Pediatric Gastroesophageal Reflux Disease: A Systematic Review of Randomised Controlled Trials,"Sara María Fernández-González, Ana Moreno-Álvarez, Alfonso Solar-Boga","We conducted this systematic review with the objective to understand the efficacy and safety of proton pump inhibitors [PPIs] in the pediatric population. We have used PubMed to identify randomized controlled trials [RCTs] published between 1st June 2010 and 30th June 2023, in patients from birth to 18 years old, with gastroesophageal reflux disease [GERD], who received treatment with any PPI. The literature yielded 76 articles and 13 met inclusion criteria. For infants, PPIs were equal to placebo in reducing GERD symptoms in 4 articles. In 1, the number of GER episodes and esophageal acid exposure were lower in infants who received PPIs and left lateral position, but there was no significant improvement in symptoms. In another publication, the combination of PPIs and feeding modifications [FM] was not more effective than PPIs alone. For children and adolescents, PPIs were effective in improving symptoms and achieving mucosal and histological healing, which was subsequently maintained. To conclude, PPIs are not effective to reduce symptoms related to GERD in infants, but are effective in older children, along with histological remission. Generally, PPIs are well tolerated, but it is important to not forget the possible adverse events [AE], especially if they are used for a long time."
96,10.20944/preprints202401.2238.v1,31 January 2024,N-glycosylation as a Modulator of Protein Conformation and Assembly in Disease,"Chiranjeevi Pasala, Tanaya Roychowdhury, Sahil Sharma, Elisabetta Moroni, Giorgio Colombo, Gabriela Chiosis","Glycosylation, a prevalent post-translational modification, plays a pivotal role in regulating intricate cellular processes by covalently attaching glycans to macromolecules. Dysregulated glycosylation is linked to a spectrum of diseases, encompassing cancer, neurodegenerative disorders, congenital disorders, infections, and inflammation. This review delves into the intricate interplay between glycosylation and protein conformation, with a specific focus on the profound impact of N-glycans on the selection of distinct protein conformations, characterized by distinct interactomes – namely protein assemblies - under normal and pathological conditions across various diseases. We begin by examining the spike protein of the SARS virus, illustrating how N-glycans regulate the infectivity of pathogenic agents. Subsequently, we utilize the prion protein and the chaperone glucose-regulated protein 94 as examples, exploring instances where N-glycosylation transforms physiological protein structures into disease-associated forms. Unraveling these connections provides valuable insights into potential therapeutic avenues and a deeper comprehension of the molecular intricacies that underlie disease conditions. This exploration of glycosylation's influence on protein conformation effectively bridges the gap between the glycome and disease, offering a comprehensive perspective on the therapeutic implications of targeting conformational mutants and their pathologic assemblies in various diseases. The goal is to unravel the nuances of these post-translational modifications, shedding light on how they contribute to the intricate interplay between protein conformation, assembly and disease."
97,10.20944/preprints202401.2153.v1,31 January 2024,Telemedicine as an Option of Healthcare Services in monitoring Non Alcoholic Fatty Liver Disease (NAFLD) Patients Facing COVID-19 Pandemic,"Femmy Nurul Akbar, Safira Rosiana Choirida, Ahmad Zaqi Muttaqin, Fika Ekayanti, Hari Hendarto","Healthcare visits were reduced during COVID-19 pandemic causing the disturbance of the sustainability in NAFLD monitoring. Telemedicine acts to maintain connectivity between patients and healthcare professionals. This review aimed to assess telemedicine helps to monitoring in NAFLD.  The database was searched from The PubMedCentral and ScienceDirect from 2020 to 2023. We assessed the Cochrane Risk of Bias (RoB) for randomized controlled trial (RCT) and the Newcastle-Ottawa scale for non-RCTs systematic reviews. Meta-analyses with random-effects model to determine the pooled mean difference (MD) and p-value. There were three RCT and two non-RCT were included (n=239) with 56.9% males and the mean age was 51.3 years. Median intervention lasted 5.5 months. The parameter were body weight (BW), body mass index (BMI), waist circumference, liver function (AST/ALT), lipid profile and HbA1c. Metaanalysis showed telemedicine had a significant effect on improving outcomes for BW (MD -2.81: 95% CI, -4.11, -1.51, P 0.0001) and BMI (MD -1.01: 95% CI, -1.47, -0.55, P 0.0001) compared to standard care, while the AST/ALT were not significantly reduced. Other laboratory parameter were decreased from systematic reviews. Telemedicine through mobile-based applications could be an option for monitoring body weight and BMI in NAFLD patients facing the pandemic."
98,10.20944/preprints202401.2132.v1,31 January 2024,Emerging Role of GCN1 in Disease and Homeostasis,"Yota Tatara, Shuya Kasai, Daichi Kokubu, Tadayuki Tsujita, Junsei Mimura, Ken Itoh","GCN1 is recognized as a factor that is essential for the activation of GCN2, which is a sensor of amino acid starvation. This function is evolutionarily conserved from yeast to higher eukaryotes. However, recent studies have revealed non-canonical functions of GCN1 that are independent of GCN2, such as its participation in cell proliferation, apoptosis, and the immune response, beyond the borders of species. Although it is known that GCN1 and GCN2 interact with ribosomes to accomplish amino acid starvation sensing, recent studies have reported that GCN1 binds to disomes (i.e. ribosomes that collide each other), thereby regulating both the co-translational quality control and stress response. We propose that GCN1 regulates ribosome-mediated signaling by dynamically changing its partners among RWD domain-possessing proteins via unknown mechanisms. We recently demonstrated that GCN1 is essential for cell proliferation and whole-body energy regulation in mice. However, the manner in which ribosome-initiated signaling via GCN1 is related to various physiological functions warrants clarification. GCN1-mediated mechanisms and its interaction with other quality control and stress response signals should be important for proteostasis during aging and neurodegenerative diseases, and may be targeted for drug development."
99,10.20944/preprints202401.2134.v1,30 January 2024,Role  of  Matrix  Metalloproteinases  in Thoracic Aortic disease: Are they indicators for the pathogenesis of dissections?,"Marc Irqsusi, Lan Anh Dong, Fiora Rodepeter, Rabia Ramzan, Ildar Talipov, Tamer Ghazy, Madeline Günther, Sebastian Vogt, Ardawan Julian Rastan","Pathogenesis of aortic aneurysm and dissection continues to be under discussion. Extracellular matrix (ECM) remodeling processes in the aortic wall are hypothesized to be involved in the development of the disorders. Therefore, in a histological study, we investigated the expression of metalloproteases 1 and 9 (MMP1 and MMP9) and their inhibitors (TIMP 1 and TIMP 2) in cardiac surgery patients. In parallel, we studied the aortic roots by echocardiography. Clinical reports of 111 patients (30 women and 81 men) who suffered from aortic aneurysms and an aortic dissection were evaluated and studied by transesophageal echocardiography. Seven patients, who had coronary heart disease served as „healthy controls“ All patients were surgically operated in the period from 2007 to 2015.  A tissue sample of the aortic biopsies was collected from each patient during surgery. Immunohistochemical staining was performed for MMP1, MMP9 and TIMP1, TIMP2 as well. Vascularization was monitored by an CD 31 antibody. In direct comparison, the expressions are not homogeneous. We found smallest changes in the intima area at all.  An increase in MMP 1 and MMP 9 expression was detected in both media and adventitia in case of dissections. TIMP 1 and TIMP 2 distribution increases from the lumen of the vessel outward in the wall layers of the aorta. In case of arteriosclerotic changes, intima had a capillarization, but not in the media. Opposite pattern was found in the dissected aortas. Whereas the intima appears empty, vascularization was found in the media and adventitia layers, as well. There are differences in the vascularization between between the aneurysm and dissection and the different layers as well, respectively. A different remodeling process of the ECM in comparison of the vascular layers must be hypothesized. Reading the patterns of staining and with regard to the known inhibitory effect of MMP9 on ECM remodeling, but especially TIMP 2 on neoangiogenesis, a disturbed nutrition and a dysfunctional vasa vasorum remodeling must be assumed as cause of dissection."
